fips_code,county,state,total22_customers,recovery_time_minutes,recovery_time_hours,recovery_time_days,max_date,max_percent_outage,sum_max_at_max_date,below_5_date,below_5_percent_outage,sum_max_at_below_5_date,RADII,STORMID
13035,Butts,Georgia,14787,0.0,0.0,0.0,2022-11-11 03:45:00,0.3448975451410022,51,11/11/2022 03:45,0.3448975451410022,51,,
13039,Camden,Georgia,24470,0.0,0.0,0.0,2022-11-10 07:45:00,4.03351042092358,987,11/10/2022 07:45,4.03351042092358,987,34.0,AL172022
13043,Candler,Georgia,4883,0.0,0.0,0.0,2022-11-10 07:00:00,2.867089903747696,140,11/10/2022 07:00,2.867089903747696,140,34.0,AL172022
13045,Carroll,Georgia,70666,0.0,0.0,0.0,2022-11-11 20:45:00,1.872187473466731,1323,11/11/2022 20:45,1.872187473466731,1323,,
13047,Catoosa,Georgia,34782,0.0,0.0,0.0,2022-11-16 13:00:00,4.349951124144673,1513,11/16/2022 13:00,4.349951124144673,1513,,
13049,Charlton,Georgia,5213,0.0,0.0,0.0,2022-11-08 17:00:00,4.239401496259352,221,11/08/2022 17:00,4.239401496259352,221,34.0,AL172022
13051,Chatham,Georgia,143708,0.0,0.0,0.0,2022-11-11 03:15:00,2.260834469897292,3249,11/11/2022 03:15,2.260834469897292,3249,34.0,AL172022
13065,Clinch,Georgia,4096,0.0,0.0,0.0,2022-11-14 13:00:00,0.09765625,4,11/14/2022 13:00,0.09765625,4,34.0,AL172022
13069,Coffee,Georgia,27859,0.0,0.0,0.0,2022-11-11 00:45:00,0.5061201048135252,141,11/11/2022 00:45,0.5061201048135252,141,34.0,AL172022
13071,Colquitt,Georgia,26516,0.0,0.0,0.0,2022-11-10 18:45:00,1.399155227032735,371,11/10/2022 18:45,1.399155227032735,371,34.0,AL172022
13075,Cook,Georgia,9902,0.0,0.0,0.0,2022-11-10 20:45:00,1.019995960412038,101,11/10/2022 20:45,1.019995960412038,101,34.0,AL172022
13077,Coweta,Georgia,62382,0.0,0.0,0.0,2022-11-16 21:30:00,2.9575839184380106,1845,11/16/2022 21:30,2.9575839184380106,1845,,
13081,Crisp,Georgia,9518,0.0,0.0,0.0,2022-11-13 00:45:00,0.0,0,11/13/2022 00:45,0.0,0,34.0,AL172022
13085,Dawson,Georgia,18801,0.0,0.0,0.0,2022-11-10 16:15:00,3.4359874474761978,646,11/10/2022 16:15,3.4359874474761978,646,,
13087,Decatur,Georgia,15925,0.0,0.0,0.0,2022-11-10 23:15:00,2.034536891679749,324,11/10/2022 23:15,2.034536891679749,324,34.0,AL172022
13091,Dodge,Georgia,7951,90.0,1.5,0.0625,2022-11-11 22:45:00,34.32272670104389,2729,11/12/2022 00:15,0.0503081373412149,4,34.0,AL172022
13093,Dooly,Georgia,6093,210.0,3.5,0.1458333333333333,2022-11-10 12:00:00,6.860331527982931,418,11/10/2022 15:30,0.0164122763827342,1,34.0,AL172022
13099,Early,Georgia,6214,0.0,0.0,0.0,2022-11-10 22:45:00,0.6758931445123914,42,11/10/2022 22:45,0.6758931445123914,42,34.0,AL172022
